order_id,order_item_id,product_id,sale_date_utc,order_status,item_status,order_disposition,sale_price,product_category
96326,139750,27782,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,37.950000762939446,Swim
96326,139751,28114,2024-01-30,Processing,Processing,A_VERIFIER_ETAT,24.96999931335449,Swim
96352,139791,17804,2024-01-01,Processing,Processing,A_VERIFIER_ETAT,99.0,Fashion Hoodies & Sweatshirts
96435,139908,7295,2024-01-13,Complete,Complete,CANDIDATE_CA,24.780000686645508,Skirts
96502,140002,11069,2024-01-20,Complete,Complete,CANDIDATE_CA,15.279999732971191,Intimates
96605,140171,4375,2024-01-11,Returned,Returned,EXCLUE_METIER,25.0,Jeans
96605,140172,11160,2024-01-13,Returned,Returned,EXCLUE_METIER,27.090000152587887,Intimates
96711,140328,2762,2024-01-09,Processing,Processing,A_VERIFIER_ETAT,59.950000762939446,Active
96828,140511,14232,2024-01-25,Shipped,Shipped,CANDIDATE_CA,28.0,Accessories
96828,140512,8271,2024-01-25,Shipped,Shipped,CANDIDATE_CA,39.9900016784668,Outerwear & Coats
96828,140513,10454,2024-01-24,Shipped,Shipped,CANDIDATE_CA,34.0,Intimates
96828,140514,4221,2024-01-25,Shipped,Shipped,CANDIDATE_CA,69.0,Jeans
96905,140635,14010,2024-01-22,Returned,Returned,EXCLUE_METIER,16.75,Accessories
96905,140636,7438,2024-01-22,Returned,Returned,EXCLUE_METIER,17.989999771118164,Skirts
97087,140898,16701,2024-01-08,Shipped,Shipped,CANDIDATE_CA,28.0,Tops & Tees
97201,141060,24040,2024-01-07,Complete,Complete,CANDIDATE_CA,60.0,Outerwear & Coats
97201,141061,18734,2024-01-08,Complete,Complete,CANDIDATE_CA,59.0,Active
97304,141202,10157,2024-01-11,Shipped,Shipped,CANDIDATE_CA,19.899999618530277,Sleep & Lounge
97311,141213,1005,2024-01-15,Processing,Processing,A_VERIFIER_ETAT,9.449999809265137,Sweaters
97389,141330,423,2024-01-18,Shipped,Shipped,CANDIDATE_CA,13.3100004196167,Tops & Tees
97491,141480,27066,2024-01-10,Shipped,Shipped,CANDIDATE_CA,70.0,Sleep & Lounge
97491,141481,21279,2024-01-10,Shipped,Shipped,CANDIDATE_CA,60.0,Jeans
97491,141482,19596,2024-01-12,Shipped,Shipped,CANDIDATE_CA,95.98999786376952,Sweaters
97609,141649,17424,2024-01-17,Complete,Complete,CANDIDATE_CA,148.0,Fashion Hoodies & Sweatshirts
97609,141650,20095,2024-01-18,Complete,Complete,CANDIDATE_CA,178.0,Suits & Sport Coats
97668,141733,2698,2024-01-15,Shipped,Shipped,CANDIDATE_CA,24.989999771118164,Active
97674,141742,2126,2024-01-29,Complete,Complete,CANDIDATE_CA,89.5,Fashion Hoodies & Sweatshirts
97694,141774,21195,2024-01-29,Cancelled,Cancelled,EXCLUE_METIER,60.0,Jeans
97694,141775,22149,2024-01-29,Cancelled,Cancelled,EXCLUE_METIER,55.0,Pants
97728,141825,26928,2024-01-27,Cancelled,Cancelled,EXCLUE_METIER,18.5,Sleep & Lounge
97755,141870,26944,2024-01-28,Processing,Processing,A_VERIFIER_ETAT,55.93999862670898,Sleep & Lounge
97943,142128,1988,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,23.6299991607666,Fashion Hoodies & Sweatshirts
97985,142198,1357,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,329.0,Sweaters
97985,142199,9174,2024-01-20,Processing,Processing,A_VERIFIER_ETAT,9.989999771118164,Socks & Hosiery
97985,142200,8876,2024-01-20,Processing,Processing,A_VERIFIER_ETAT,6.989999771118164,Socks & Hosiery
97985,142201,6418,2024-01-22,Processing,Processing,A_VERIFIER_ETAT,19.899999618530277,Shorts
98067,142315,15662,2024-01-28,Shipped,Shipped,CANDIDATE_CA,127.15000152587892,Plus
98156,142454,1170,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,24.950000762939453,Sweaters
98526,142994,23244,2024-01-28,Shipped,Shipped,CANDIDATE_CA,69.9800033569336,Shorts
98533,143005,26156,2024-01-14,Returned,Returned,EXCLUE_METIER,25.0,Underwear
98533,143006,25515,2024-01-10,Returned,Returned,EXCLUE_METIER,54.9900016784668,Underwear
98661,143187,1526,2024-01-07,Returned,Returned,EXCLUE_METIER,53.970001220703125,Fashion Hoodies & Sweatshirts
98700,143244,19915,2024-01-29,Shipped,Shipped,CANDIDATE_CA,14.600000381469728,Suits & Sport Coats
98730,143292,11475,2024-01-19,Shipped,Shipped,CANDIDATE_CA,35.720001220703125,Intimates
98754,143317,26581,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,25.0,Sleep & Lounge
98873,143483,11192,2024-01-04,Shipped,Shipped,CANDIDATE_CA,25.0,Intimates
98887,143505,5234,2024-01-02,Cancelled,Cancelled,EXCLUE_METIER,87.0,Pants & Capris
98937,143578,25691,2024-01-13,Complete,Complete,CANDIDATE_CA,19.0,Underwear
99043,143738,27365,2024-01-19,Shipped,Shipped,CANDIDATE_CA,9.989999771118164,Sleep & Lounge
99043,143739,25483,2024-01-21,Shipped,Shipped,CANDIDATE_CA,18.0,Underwear
99223,143984,1486,2024-01-23,Complete,Complete,CANDIDATE_CA,59.0,Sweaters
99346,144165,14920,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,198.0,Maternity
99415,144262,24201,2024-01-11,Complete,Complete,CANDIDATE_CA,903.0,Outerwear & Coats
99483,144352,25571,2024-01-31,Cancelled,Cancelled,EXCLUE_METIER,48.0,Underwear
99779,144782,18457,2024-01-27,Complete,Complete,CANDIDATE_CA,39.9900016784668,Active
99779,144783,26399,2024-01-28,Complete,Complete,CANDIDATE_CA,14.989999771118164,Underwear
99779,144784,26838,2024-01-27,Complete,Complete,CANDIDATE_CA,14.989999771118164,Sleep & Lounge
99779,144785,17706,2024-01-25,Complete,Complete,CANDIDATE_CA,145.0,Fashion Hoodies & Sweatshirts
99803,144825,28497,2024-01-02,Shipped,Shipped,CANDIDATE_CA,19.5,Accessories
99822,144855,20170,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,259.989990234375,Suits & Sport Coats
99831,144865,23700,2024-01-28,Complete,Complete,CANDIDATE_CA,79.98999786376953,Outerwear & Coats
99831,144866,21386,2024-01-28,Complete,Complete,CANDIDATE_CA,49.5,Jeans
99831,144867,21708,2024-01-29,Complete,Complete,CANDIDATE_CA,70.0,Pants
99832,144868,23686,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,99.98999786376952,Outerwear & Coats
99943,145035,14757,2024-01-31,Cancelled,Cancelled,EXCLUE_METIER,48.0,Maternity
100205,145419,18564,2024-01-21,Complete,Complete,CANDIDATE_CA,33.81999969482422,Active
100229,145450,10651,2024-01-20,Complete,Complete,CANDIDATE_CA,57.09999847412109,Intimates
100229,145451,4251,2024-01-20,Complete,Complete,CANDIDATE_CA,69.0,Jeans
100283,145532,21589,2024-01-12,Processing,Processing,A_VERIFIER_ETAT,51.0,Jeans
100407,145732,11264,2024-01-27,Complete,Complete,CANDIDATE_CA,25.0,Intimates
100509,145877,22364,2024-01-24,Complete,Complete,CANDIDATE_CA,89.5,Pants
100528,145900,24997,2024-01-18,Complete,Complete,CANDIDATE_CA,25.0,Socks
100528,145901,18419,2024-01-17,Complete,Complete,CANDIDATE_CA,68.0,Active
100528,145902,24051,2024-01-19,Complete,Complete,CANDIDATE_CA,169.99000549316406,Outerwear & Coats
100528,145903,20364,2024-01-17,Complete,Complete,CANDIDATE_CA,49.9900016784668,Suits & Sport Coats
100533,145908,6059,2024-01-24,Shipped,Shipped,CANDIDATE_CA,29.989999771118164,Leggings
100533,145909,4350,2024-01-27,Shipped,Shipped,CANDIDATE_CA,79.0,Jeans
100534,145910,11811,2024-01-24,Cancelled,Cancelled,EXCLUE_METIER,70.0,Intimates
100547,145931,902,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,99.0,Sweaters
100675,146124,1289,2024-01-11,Shipped,Shipped,CANDIDATE_CA,55.200000762939446,Sweaters
100675,146125,15318,2024-01-14,Shipped,Shipped,CANDIDATE_CA,21.38999938964844,Plus
100748,146231,25101,2024-01-10,Shipped,Shipped,CANDIDATE_CA,12.989999771118164,Socks
100786,146288,23567,2024-01-30,Complete,Complete,CANDIDATE_CA,59.0,Shorts
100786,146289,25791,2024-01-27,Complete,Complete,CANDIDATE_CA,25.0,Underwear
100804,146318,25971,2024-01-15,Shipped,Shipped,CANDIDATE_CA,30.0,Underwear
100827,146354,11034,2024-01-08,Cancelled,Cancelled,EXCLUE_METIER,15.0,Intimates
100887,146446,22779,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,64.94999694824219,Shorts
101014,146623,27272,2024-01-10,Shipped,Shipped,CANDIDATE_CA,34.0,Sleep & Lounge
101029,146643,17237,2024-01-25,Processing,Processing,A_VERIFIER_ETAT,49.5,Fashion Hoodies & Sweatshirts
101070,146698,6732,2024-01-06,Shipped,Shipped,CANDIDATE_CA,14.949999809265137,Shorts
101070,146699,13520,2024-01-05,Shipped,Shipped,CANDIDATE_CA,98.0,Swim
101070,146700,14922,2024-01-06,Shipped,Shipped,CANDIDATE_CA,63.75,Maternity
101225,146922,6817,2024-01-13,Returned,Returned,EXCLUE_METIER,19.989999771118164,Shorts
101246,146952,5292,2024-01-14,Cancelled,Cancelled,EXCLUE_METIER,32.79999923706055,Pants & Capris
101330,147081,9877,2024-01-17,Shipped,Shipped,CANDIDATE_CA,129.74000549316406,Sleep & Lounge
101524,147367,25901,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,24.5,Underwear
101674,147580,5498,2024-01-08,Shipped,Shipped,CANDIDATE_CA,25.0,Pants & Capris
101693,147610,12293,2024-01-29,Complete,Complete,CANDIDATE_CA,13.899999618530272,Intimates
101879,147888,7925,2024-01-17,Shipped,Shipped,CANDIDATE_CA,23.450000762939453,Blazers & Jackets
101951,147987,23356,2024-01-28,Shipped,Shipped,CANDIDATE_CA,59.5,Shorts
101951,147988,26940,2024-01-31,Shipped,Shipped,CANDIDATE_CA,92.4000015258789,Sleep & Lounge
101951,147990,23187,2024-01-28,Shipped,Shipped,CANDIDATE_CA,69.0,Shorts
102032,148096,17303,2024-01-17,Shipped,Shipped,CANDIDATE_CA,52.0,Fashion Hoodies & Sweatshirts
102239,148396,13673,2024-01-18,Complete,Complete,CANDIDATE_CA,25.0,Accessories
102239,148397,7716,2024-01-21,Complete,Complete,CANDIDATE_CA,92.5999984741211,Blazers & Jackets
102239,148398,15235,2024-01-20,Complete,Complete,CANDIDATE_CA,79.5,Plus
102239,148399,15514,2024-01-20,Complete,Complete,CANDIDATE_CA,36.0,Plus
102248,148414,16055,2024-01-09,Returned,Returned,EXCLUE_METIER,128.0,Tops & Tees
102315,148512,18601,2024-01-12,Complete,Complete,CANDIDATE_CA,26.0,Active
102378,148605,6251,2024-01-17,Processing,Processing,A_VERIFIER_ETAT,94.52999877929688,Leggings
102378,148606,4853,2024-01-20,Processing,Processing,A_VERIFIER_ETAT,84.97000122070312,Jeans
102459,148720,180,2024-01-19,Complete,Complete,CANDIDATE_CA,31.979999542236328,Tops & Tees
102628,148971,25540,2024-01-29,Complete,Complete,CANDIDATE_CA,21.0,Underwear
102725,149120,22877,2024-01-01,Processing,Processing,A_VERIFIER_ETAT,59.5,Shorts
102728,149123,6509,2024-01-13,Returned,Returned,EXCLUE_METIER,10.0,Shorts
102730,149126,22327,2024-01-06,Complete,Complete,CANDIDATE_CA,37.720001220703125,Pants
102886,149365,22632,2024-01-06,Processing,Processing,A_VERIFIER_ETAT,15.859999656677246,Pants
102886,149366,21086,2024-01-02,Processing,Processing,A_VERIFIER_ETAT,79.5,Jeans
102886,149367,18801,2024-01-06,Processing,Processing,A_VERIFIER_ETAT,115.98999786376952,Sweaters
102907,149396,17964,2024-01-12,Shipped,Shipped,CANDIDATE_CA,45.0,Fashion Hoodies & Sweatshirts
102939,149443,165,2024-01-11,Complete,Complete,CANDIDATE_CA,12.130000114440918,Tops & Tees
102939,149444,4553,2024-01-11,Complete,Complete,CANDIDATE_CA,98.0,Jeans
102959,149470,3417,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,10.909999847412108,Dresses
102969,149483,26694,2024-01-07,Processing,Processing,A_VERIFIER_ETAT,26.0,Sleep & Lounge
102984,149508,18886,2024-01-26,Complete,Complete,CANDIDATE_CA,104.0,Sweaters
102984,149509,19165,2024-01-26,Complete,Complete,CANDIDATE_CA,219.0,Sweaters
102984,149510,27413,2024-01-28,Complete,Complete,CANDIDATE_CA,64.94999694824219,Swim
102984,149511,24999,2024-01-24,Complete,Complete,CANDIDATE_CA,30.0,Socks
103002,149531,15284,2024-01-21,Returned,Returned,EXCLUE_METIER,50.0,Plus
103261,149909,9746,2024-01-30,Shipped,Shipped,CANDIDATE_CA,120.0,Sleep & Lounge
103473,150205,16489,2024-01-02,Complete,Complete,CANDIDATE_CA,46.9900016784668,Tops & Tees
103473,150206,23224,2024-01-01,Complete,Complete,CANDIDATE_CA,49.450000762939446,Shorts
103606,150388,23019,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,68.0,Shorts
103794,150663,233,2024-01-05,Returned,Returned,EXCLUE_METIER,27.950000762939453,Tops & Tees
103794,150664,11153,2024-01-04,Returned,Returned,EXCLUE_METIER,28.0,Intimates
103844,150747,27851,2024-01-18,Processing,Processing,A_VERIFIER_ETAT,69.5,Swim
103844,150748,22278,2024-01-18,Processing,Processing,A_VERIFIER_ETAT,117.98999786376952,Pants
103868,150781,25650,2024-01-18,Cancelled,Cancelled,EXCLUE_METIER,25.0,Underwear
104183,151244,16008,2024-01-12,Returned,Returned,EXCLUE_METIER,178.0,Tops & Tees
104486,151667,18018,2024-01-27,Complete,Complete,CANDIDATE_CA,69.5,Fashion Hoodies & Sweatshirts
104486,151668,20925,2024-01-28,Complete,Complete,CANDIDATE_CA,44.9900016784668,Jeans
104533,151738,24113,2024-01-05,Shipped,Shipped,CANDIDATE_CA,199.0,Outerwear & Coats
104572,151791,10989,2024-01-08,Complete,Complete,CANDIDATE_CA,9.989999771118164,Intimates
104635,151887,1668,2024-01-22,Shipped,Shipped,CANDIDATE_CA,59.5,Fashion Hoodies & Sweatshirts
104635,151888,10392,2024-01-24,Shipped,Shipped,CANDIDATE_CA,26.0,Intimates
104635,151889,12832,2024-01-24,Shipped,Shipped,CANDIDATE_CA,25.0,Swim
104683,151964,21228,2024-01-01,Processing,Processing,A_VERIFIER_ETAT,98.0,Jeans
104683,151965,26724,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,52.5,Sleep & Lounge
104721,152017,1542,2024-01-04,Returned,Returned,EXCLUE_METIER,56.91999816894531,Fashion Hoodies & Sweatshirts
104721,152018,9841,2024-01-06,Returned,Returned,EXCLUE_METIER,16.989999771118164,Sleep & Lounge
104727,152026,5907,2024-01-01,Shipped,Shipped,CANDIDATE_CA,10.989999771118164,Leggings
104738,152039,22124,2024-01-12,Returned,Returned,EXCLUE_METIER,44.900001525878906,Pants
104738,152040,26841,2024-01-13,Returned,Returned,EXCLUE_METIER,25.0,Sleep & Lounge
104861,152224,21836,2024-01-20,Shipped,Shipped,CANDIDATE_CA,125.0,Pants
104861,152225,17598,2024-01-23,Shipped,Shipped,CANDIDATE_CA,36.7400016784668,Fashion Hoodies & Sweatshirts
104861,152226,22435,2024-01-22,Shipped,Shipped,CANDIDATE_CA,160.3800048828125,Pants
104861,152227,23653,2024-01-24,Shipped,Shipped,CANDIDATE_CA,99.5,Outerwear & Coats
104868,152239,5955,2024-01-01,Shipped,Shipped,CANDIDATE_CA,6.0,Leggings
104901,152285,14224,2024-01-18,Shipped,Shipped,CANDIDATE_CA,16.950000762939453,Accessories
105097,152557,3570,2024-01-21,Complete,Complete,CANDIDATE_CA,57.9900016784668,Dresses
105203,152715,28095,2024-01-23,Complete,Complete,CANDIDATE_CA,36.9900016784668,Swim
105313,152878,15003,2024-01-18,Processing,Processing,A_VERIFIER_ETAT,13.949999809265137,Maternity
105332,152913,18465,2024-01-20,Processing,Processing,A_VERIFIER_ETAT,60.0,Active
105612,153338,8559,2024-01-20,Shipped,Shipped,CANDIDATE_CA,27.950000762939453,Outerwear & Coats
105644,153387,6446,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,6.980000019073486,Shorts
105680,153445,19193,2024-01-13,Processing,Processing,A_VERIFIER_ETAT,100.0,Sweaters
105758,153560,16857,2024-01-28,Complete,Complete,CANDIDATE_CA,69.0,Tops & Tees
105758,153561,28983,2024-01-29,Complete,Complete,CANDIDATE_CA,6.989999771118164,Accessories
105758,153562,16433,2024-01-31,Complete,Complete,CANDIDATE_CA,45.0,Tops & Tees
105758,153563,20778,2024-01-29,Complete,Complete,CANDIDATE_CA,29.989999771118164,Jeans
105803,153626,8798,2024-01-15,Returned,Returned,EXCLUE_METIER,110.0,Outerwear & Coats
105803,153627,4525,2024-01-17,Returned,Returned,EXCLUE_METIER,36.9900016784668,Jeans
105803,153628,7109,2024-01-18,Returned,Returned,EXCLUE_METIER,34.9900016784668,Skirts
105856,153710,19289,2024-01-30,Complete,Complete,CANDIDATE_CA,148.0,Sweaters
105927,153824,23725,2024-01-01,Returned,Returned,EXCLUE_METIER,80.98999786376953,Outerwear & Coats
106006,153935,21926,2024-01-13,Shipped,Shipped,CANDIDATE_CA,65.0,Pants
106011,153942,18806,2024-01-24,Returned,Returned,EXCLUE_METIER,65.0,Sweaters
106011,153943,26885,2024-01-24,Returned,Returned,EXCLUE_METIER,19.989999771118164,Sleep & Lounge
106011,153944,28902,2024-01-21,Returned,Returned,EXCLUE_METIER,31.950000762939453,Accessories
106011,153945,22022,2024-01-21,Returned,Returned,EXCLUE_METIER,29.950000762939453,Pants
106079,154038,9521,2024-01-24,Complete,Complete,CANDIDATE_CA,24.989999771118164,Sleep & Lounge
106079,154039,12058,2024-01-22,Complete,Complete,CANDIDATE_CA,48.299999237060554,Intimates
106093,154069,25734,2024-01-29,Complete,Complete,CANDIDATE_CA,25.0,Underwear
106124,154110,22210,2024-01-24,Shipped,Shipped,CANDIDATE_CA,49.9900016784668,Pants
106131,154120,22361,2024-01-26,Shipped,Shipped,CANDIDATE_CA,49.9900016784668,Pants
106131,154121,21168,2024-01-26,Shipped,Shipped,CANDIDATE_CA,34.5,Jeans
106170,154177,23111,2024-01-30,Shipped,Shipped,CANDIDATE_CA,52.0,Shorts
106237,154281,18224,2024-01-09,Complete,Complete,CANDIDATE_CA,59.9900016784668,Active
106237,154282,28947,2024-01-13,Complete,Complete,CANDIDATE_CA,29.989999771118164,Accessories
106240,154288,26901,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,399.9500122070313,Sleep & Lounge
106240,154289,28305,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,75.11000061035155,Accessories
106246,154295,15119,2024-01-29,Shipped,Shipped,CANDIDATE_CA,78.0,Maternity
106246,154296,9031,2024-01-30,Shipped,Shipped,CANDIDATE_CA,4.849999904632568,Socks & Hosiery
106263,154318,20303,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,149.99000549316406,Suits & Sport Coats
106272,154328,7885,2024-01-20,Complete,Complete,CANDIDATE_CA,83.36000061035155,Blazers & Jackets
106366,154466,3542,2024-01-17,Processing,Processing,A_VERIFIER_ETAT,10.619999885559082,Dresses
106380,154484,15025,2024-01-19,Cancelled,Cancelled,EXCLUE_METIER,54.0,Maternity
106380,154485,12475,2024-01-19,Cancelled,Cancelled,EXCLUE_METIER,40.9900016784668,Intimates
106514,154682,24801,2024-01-13,Shipped,Shipped,CANDIDATE_CA,31.190000534057617,Socks
106556,154737,25743,2024-01-31,Processing,Processing,A_VERIFIER_ETAT,39.9900016784668,Underwear
106658,154884,3091,2024-01-11,Shipped,Shipped,CANDIDATE_CA,30.0,Active
106658,154885,5678,2024-01-10,Shipped,Shipped,CANDIDATE_CA,108.0,Pants & Capris
106662,154890,26375,2024-01-16,Cancelled,Cancelled,EXCLUE_METIER,28.0,Underwear
106662,154891,18403,2024-01-17,Cancelled,Cancelled,EXCLUE_METIER,62.0,Active
106759,155022,14303,2024-01-29,Returned,Returned,EXCLUE_METIER,19.989999771118164,Accessories
106759,155023,12365,2024-01-29,Returned,Returned,EXCLUE_METIER,41.950000762939446,Intimates
106908,155232,2787,2024-01-04,Cancelled,Cancelled,EXCLUE_METIER,40.0,Active
107004,155362,9624,2024-01-06,Returned,Returned,EXCLUE_METIER,79.98999786376953,Sleep & Lounge
107027,155392,19644,2024-01-05,Returned,Returned,EXCLUE_METIER,33.9900016784668,Sweaters
107030,155395,22320,2024-01-31,Shipped,Shipped,CANDIDATE_CA,126.62999725341795,Pants
107113,155518,14308,2024-01-04,Shipped,Shipped,CANDIDATE_CA,8.989999771118164,Accessories
107180,155607,5369,2024-01-21,Complete,Complete,CANDIDATE_CA,33.150001525878906,Pants & Capris
107180,155608,3330,2024-01-19,Complete,Complete,CANDIDATE_CA,12.739999771118164,Dresses
107215,155652,28909,2024-01-13,Shipped,Shipped,CANDIDATE_CA,15.0,Accessories
107215,155653,25535,2024-01-12,Shipped,Shipped,CANDIDATE_CA,24.0,Underwear
107237,155683,4938,2024-01-21,Cancelled,Cancelled,EXCLUE_METIER,82.0,Jeans
107393,155915,12811,2024-01-09,Shipped,Shipped,CANDIDATE_CA,39.9900016784668,Swim
107534,156105,21837,2024-01-14,Cancelled,Cancelled,EXCLUE_METIER,44.9900016784668,Pants
107624,156241,25657,2024-01-27,Complete,Complete,CANDIDATE_CA,12.970000267028809,Underwear
107727,156376,26939,2024-01-22,Shipped,Shipped,CANDIDATE_CA,45.9900016784668,Sleep & Lounge
107847,156544,13072,2024-01-08,Cancelled,Cancelled,EXCLUE_METIER,39.950000762939446,Swim
107857,156556,11044,2024-01-04,Cancelled,Cancelled,EXCLUE_METIER,10.0,Intimates
107867,156570,17098,2024-01-13,Complete,Complete,CANDIDATE_CA,39.9900016784668,Fashion Hoodies & Sweatshirts
107889,156598,27687,2024-01-03,Complete,Complete,CANDIDATE_CA,55.0,Swim
107958,156706,17977,2024-01-18,Complete,Complete,CANDIDATE_CA,155.0,Fashion Hoodies & Sweatshirts
108004,156768,10094,2024-01-05,Shipped,Shipped,CANDIDATE_CA,89.98999786376953,Sleep & Lounge
108067,156864,14206,2024-01-08,Complete,Complete,CANDIDATE_CA,21.989999771118164,Accessories
108067,156865,9443,2024-01-07,Complete,Complete,CANDIDATE_CA,14.359999656677246,Socks & Hosiery
108067,156866,3075,2024-01-06,Complete,Complete,CANDIDATE_CA,39.950000762939446,Active
108067,156867,9030,2024-01-06,Complete,Complete,CANDIDATE_CA,12.949999809265137,Socks & Hosiery
108080,156887,20477,2024-01-26,Shipped,Shipped,CANDIDATE_CA,37.900001525878906,Suits & Sport Coats
108217,157090,18138,2024-01-18,Complete,Complete,CANDIDATE_CA,85.0,Active
108217,157091,21064,2024-01-17,Complete,Complete,CANDIDATE_CA,42.5,Jeans
108217,157092,27182,2024-01-19,Complete,Complete,CANDIDATE_CA,21.989999771118164,Sleep & Lounge
108218,157093,28567,2024-01-27,Complete,Complete,CANDIDATE_CA,7.949999809265136,Accessories
108261,157153,16639,2024-01-08,Returned,Returned,EXCLUE_METIER,55.0,Tops & Tees
108371,157319,18941,2024-01-09,Returned,Returned,EXCLUE_METIER,29.989999771118164,Sweaters
108371,157320,22144,2024-01-06,Returned,Returned,EXCLUE_METIER,61.9900016784668,Pants
108371,157321,28792,2024-01-05,Returned,Returned,EXCLUE_METIER,18.989999771118164,Accessories
108371,157322,24170,2024-01-09,Returned,Returned,EXCLUE_METIER,379.0,Outerwear & Coats
108377,157330,3384,2024-01-25,Processing,Processing,A_VERIFIER_ETAT,148.0,Dresses
108412,157375,24101,2024-01-09,Shipped,Shipped,CANDIDATE_CA,59.9900016784668,Outerwear & Coats
108652,157736,15600,2024-01-26,Processing,Processing,A_VERIFIER_ETAT,6.949999809265137,Plus
108749,157867,450,2024-01-15,Shipped,Shipped,CANDIDATE_CA,50.0,Tops & Tees
108763,157883,22426,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,65.0,Pants
108763,157884,20952,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,242.0,Jeans
108829,157981,6564,2024-01-01,Shipped,Shipped,CANDIDATE_CA,9.770000457763674,Shorts
108836,157993,12378,2024-01-11,Complete,Complete,CANDIDATE_CA,31.950000762939453,Intimates
108971,158186,5219,2024-01-30,Shipped,Shipped,CANDIDATE_CA,23.989999771118164,Pants & Capris
109086,158339,12628,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,4.099999904632568,Intimates
109086,158340,9179,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,12.989999771118164,Socks & Hosiery
109086,158341,10953,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,10.5,Intimates
109120,158398,28620,2024-01-18,Shipped,Shipped,CANDIDATE_CA,39.9900016784668,Accessories
109186,158490,11818,2024-01-01,Shipped,Shipped,CANDIDATE_CA,60.0,Intimates
109203,158516,915,2024-01-03,Complete,Complete,CANDIDATE_CA,29.989999771118164,Sweaters
109203,158517,184,2024-01-04,Complete,Complete,CANDIDATE_CA,8.819999694824217,Tops & Tees
109304,158679,24693,2024-01-03,Processing,Processing,A_VERIFIER_ETAT,9.989999771118164,Socks
109476,158928,28878,2024-01-05,Complete,Complete,CANDIDATE_CA,28.0,Accessories
109476,158929,21220,2024-01-07,Complete,Complete,CANDIDATE_CA,109.9800033569336,Jeans
109566,159062,711,2024-01-28,Processing,Processing,A_VERIFIER_ETAT,64.0,Tops & Tees
109773,159364,15009,2024-01-13,Complete,Complete,CANDIDATE_CA,28.5,Maternity
109843,159461,11460,2024-01-02,Shipped,Shipped,CANDIDATE_CA,13.0,Intimates
109899,159541,18002,2024-01-26,Cancelled,Cancelled,EXCLUE_METIER,60.0,Fashion Hoodies & Sweatshirts
110035,159711,17674,2024-01-22,Shipped,Shipped,CANDIDATE_CA,84.94999694824217,Fashion Hoodies & Sweatshirts
110035,159712,24182,2024-01-24,Shipped,Shipped,CANDIDATE_CA,198.0,Outerwear & Coats
110035,159713,19322,2024-01-24,Shipped,Shipped,CANDIDATE_CA,49.9900016784668,Sweaters
110083,159791,1118,2024-01-14,Shipped,Shipped,CANDIDATE_CA,47.9900016784668,Sweaters
110083,159792,4004,2024-01-16,Shipped,Shipped,CANDIDATE_CA,118.0,Dresses
110083,159793,11811,2024-01-14,Shipped,Shipped,CANDIDATE_CA,70.0,Intimates
110163,159901,28416,2024-01-15,Complete,Complete,CANDIDATE_CA,42.0,Accessories
110246,160035,8957,2024-01-14,Returned,Returned,EXCLUE_METIER,15.239999771118164,Socks & Hosiery
110306,160111,1943,2024-01-10,Shipped,Shipped,CANDIDATE_CA,48.0,Fashion Hoodies & Sweatshirts
110306,160112,3715,2024-01-09,Shipped,Shipped,CANDIDATE_CA,32.95000076293945,Dresses
110306,160113,9058,2024-01-10,Shipped,Shipped,CANDIDATE_CA,7.5,Socks & Hosiery
110343,160167,12822,2024-01-08,Shipped,Shipped,CANDIDATE_CA,54.9900016784668,Swim
110505,160410,19724,2024-01-31,Returned,Returned,EXCLUE_METIER,49.4900016784668,Sweaters
110613,160549,4154,2024-01-06,Complete,Complete,CANDIDATE_CA,24.989999771118164,Jumpsuits & Rompers
110814,160864,27325,2024-01-01,Processing,Processing,A_VERIFIER_ETAT,69.94999694824219,Sleep & Lounge
110814,160865,22194,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,64.98999786376953,Pants
111167,161371,19535,2024-01-15,Cancelled,Cancelled,EXCLUE_METIER,78.75,Sweaters
111237,161484,21567,2024-01-02,Shipped,Shipped,CANDIDATE_CA,44.5,Jeans
111290,161550,8246,2024-01-23,Shipped,Shipped,CANDIDATE_CA,128.0,Suits
