order_id,order_item_id,product_id,product_category,sale_date_utc,order_status,amount_source_usd,source_currency_assumption,rate_date,usd_per_eur,rate_age_days,amount_eur,rate_source_url
95646,138754,5082,Jeans,2024-01-15,COMPLETE,32.90,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,30.06,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
95646,138755,3352,Dresses,2024-01-14,COMPLETE,34.95,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,31.94,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
95690,138816,20467,Suits & Sport Coats,2024-01-25,SHIPPED,269.50,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,247.41,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
96216,139587,5959,Leggings,2024-01-16,SHIPPED,14.99,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,13.78,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
96262,139650,1582,Fashion Hoodies & Sweatshirts,2024-01-29,COMPLETE,24.99,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,23.09,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
96262,139651,5431,Pants & Capris,2024-01-28,COMPLETE,44.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,40.47,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
96435,139908,7295,Skirts,2024-01-13,COMPLETE,24.78,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,22.65,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
96502,140002,11069,Intimates,2024-01-20,COMPLETE,15.28,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,14.04,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
96828,140511,14232,Accessories,2024-01-25,SHIPPED,28.00,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,25.70,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
96828,140512,8271,Outerwear & Coats,2024-01-25,SHIPPED,39.99,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,36.71,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
96828,140513,10454,Intimates,2024-01-24,SHIPPED,34.00,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,31.18,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
96828,140514,4221,Jeans,2024-01-25,SHIPPED,69.00,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,63.34,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
97087,140898,16701,Tops & Tees,2024-01-08,SHIPPED,28.00,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,25.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
97201,141060,24040,Outerwear & Coats,2024-01-07,COMPLETE,60.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,54.94,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
97201,141061,18734,Active,2024-01-08,COMPLETE,59.00,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,53.90,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
97304,141202,10157,Sleep & Lounge,2024-01-11,SHIPPED,19.90,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,18.11,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
97389,141330,423,Tops & Tees,2024-01-18,SHIPPED,13.31,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,12.24,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
97491,141480,27066,Sleep & Lounge,2024-01-10,SHIPPED,70.00,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,63.95,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
97491,141481,21279,Jeans,2024-01-10,SHIPPED,60.00,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,54.81,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
97491,141482,19596,Sweaters,2024-01-12,SHIPPED,95.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,87.73,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
97609,141649,17424,Fashion Hoodies & Sweatshirts,2024-01-17,COMPLETE,148.00,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,136.07,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
97609,141650,20095,Suits & Sport Coats,2024-01-18,COMPLETE,178.00,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,163.68,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
97668,141733,2698,Active,2024-01-15,SHIPPED,24.99,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,22.83,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
97674,141742,2126,Fashion Hoodies & Sweatshirts,2024-01-29,COMPLETE,89.50,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,82.69,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
98067,142315,15662,Plus,2024-01-28,SHIPPED,127.15,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,116.96,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
98526,142994,23244,Shorts,2024-01-28,SHIPPED,69.98,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,64.37,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
98700,143244,19915,Suits & Sport Coats,2024-01-29,SHIPPED,14.60,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,13.49,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
98730,143292,11475,Intimates,2024-01-19,SHIPPED,35.72,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,32.81,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
98873,143483,11192,Intimates,2024-01-04,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,22.82,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
98937,143578,25691,Underwear,2024-01-13,COMPLETE,19.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,17.36,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
99043,143738,27365,Sleep & Lounge,2024-01-19,SHIPPED,9.99,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,9.18,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
99043,143739,25483,Underwear,2024-01-21,SHIPPED,18.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,16.53,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
99223,143984,1486,Sweaters,2024-01-23,COMPLETE,59.00,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,54.27,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
99415,144262,24201,Outerwear & Coats,2024-01-11,COMPLETE,903.00,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,821.88,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
99779,144782,18457,Active,2024-01-27,COMPLETE,39.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,36.79,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
99779,144783,26399,Underwear,2024-01-28,COMPLETE,14.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,13.79,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
99779,144784,26838,Sleep & Lounge,2024-01-27,COMPLETE,14.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,13.79,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
99779,144785,17706,Fashion Hoodies & Sweatshirts,2024-01-25,COMPLETE,145.00,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,133.11,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
99803,144825,28497,Accessories,2024-01-02,SHIPPED,19.50,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,17.80,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
99831,144865,23700,Outerwear & Coats,2024-01-28,COMPLETE,79.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,73.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
99831,144866,21386,Jeans,2024-01-28,COMPLETE,49.50,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,45.53,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
99831,144867,21708,Pants,2024-01-29,COMPLETE,70.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,64.68,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100205,145419,18564,Active,2024-01-21,COMPLETE,33.82,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,31.06,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100229,145450,10651,Intimates,2024-01-20,COMPLETE,57.10,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,52.45,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100229,145451,4251,Jeans,2024-01-20,COMPLETE,69.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,63.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100407,145732,11264,Intimates,2024-01-27,COMPLETE,25.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,23.00,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100509,145877,22364,Pants,2024-01-24,COMPLETE,89.50,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,82.07,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100528,145900,24997,Socks,2024-01-18,COMPLETE,25.00,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,22.99,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100528,145901,18419,Active,2024-01-17,COMPLETE,68.00,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,62.52,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100528,145902,24051,Outerwear & Coats,2024-01-19,COMPLETE,169.99,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,156.14,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100528,145903,20364,Suits & Sport Coats,2024-01-17,COMPLETE,49.99,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,45.96,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100533,145908,6059,Leggings,2024-01-24,SHIPPED,29.99,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,27.50,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100533,145909,4350,Jeans,2024-01-27,SHIPPED,79.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,72.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100675,146124,1289,Sweaters,2024-01-11,SHIPPED,55.20,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,50.24,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100675,146125,15318,Plus,2024-01-14,SHIPPED,21.39,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,19.55,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100748,146231,25101,Socks,2024-01-10,SHIPPED,12.99,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,11.87,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100786,146288,23567,Shorts,2024-01-30,COMPLETE,59.00,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,54.40,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100786,146289,25791,Underwear,2024-01-27,COMPLETE,25.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,23.00,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
100804,146318,25971,Underwear,2024-01-15,SHIPPED,30.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,27.41,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
101014,146623,27272,Sleep & Lounge,2024-01-10,SHIPPED,34.00,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,31.06,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
101070,146698,6732,Shorts,2024-01-06,SHIPPED,14.95,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,13.69,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
101070,146699,13520,Swim,2024-01-05,SHIPPED,98.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,0,89.74,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
101070,146700,14922,Maternity,2024-01-06,SHIPPED,63.75,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,58.37,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
101330,147081,9877,Sleep & Lounge,2024-01-17,SHIPPED,129.74,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,119.28,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
101674,147580,5498,Pants & Capris,2024-01-08,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,22.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
101693,147610,12293,Intimates,2024-01-29,COMPLETE,13.90,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,12.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
101879,147888,7925,Blazers & Jackets,2024-01-17,SHIPPED,23.45,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,21.56,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
101951,147987,23356,Shorts,2024-01-28,SHIPPED,59.50,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,54.73,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
101951,147988,26940,Sleep & Lounge,2024-01-31,SHIPPED,92.40,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,85.26,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
101951,147990,23187,Shorts,2024-01-28,SHIPPED,69.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,63.47,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102032,148096,17303,Fashion Hoodies & Sweatshirts,2024-01-17,SHIPPED,52.00,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,47.81,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102239,148396,13673,Accessories,2024-01-18,COMPLETE,25.00,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,22.99,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102239,148397,7716,Blazers & Jackets,2024-01-21,COMPLETE,92.60,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,85.06,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102239,148398,15235,Plus,2024-01-20,COMPLETE,79.50,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,73.02,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102239,148399,15514,Plus,2024-01-20,COMPLETE,36.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,33.07,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102315,148512,18601,Active,2024-01-12,COMPLETE,26.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,23.76,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102459,148720,180,Tops & Tees,2024-01-19,COMPLETE,31.98,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,29.37,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102628,148971,25540,Underwear,2024-01-29,COMPLETE,21.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,19.40,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102730,149126,22327,Pants,2024-01-06,COMPLETE,37.72,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,34.54,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102907,149396,17964,Fashion Hoodies & Sweatshirts,2024-01-12,SHIPPED,45.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,41.13,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102939,149443,165,Tops & Tees,2024-01-11,COMPLETE,12.13,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,11.04,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102939,149444,4553,Jeans,2024-01-11,COMPLETE,98.00,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,89.20,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102984,149508,18886,Sweaters,2024-01-26,COMPLETE,104.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,95.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102984,149509,19165,Sweaters,2024-01-26,COMPLETE,219.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,201.45,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102984,149510,27413,Swim,2024-01-28,COMPLETE,64.95,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,59.75,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
102984,149511,24999,Socks,2024-01-24,COMPLETE,30.00,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,27.51,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
103261,149909,9746,Sleep & Lounge,2024-01-30,SHIPPED,120.00,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,110.64,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
103473,150205,16489,Tops & Tees,2024-01-02,COMPLETE,46.99,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,42.89,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
103473,150206,23224,Shorts,2024-01-01,COMPLETE,49.45,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,44.75,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104486,151667,18018,Fashion Hoodies & Sweatshirts,2024-01-27,COMPLETE,69.50,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,63.93,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104486,151668,20925,Jeans,2024-01-28,COMPLETE,44.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,41.39,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104533,151738,24113,Outerwear & Coats,2024-01-05,SHIPPED,199.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,0,182.22,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104572,151791,10989,Intimates,2024-01-08,COMPLETE,9.99,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,9.13,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104635,151887,1668,Fashion Hoodies & Sweatshirts,2024-01-22,SHIPPED,59.50,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,54.64,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104635,151888,10392,Intimates,2024-01-24,SHIPPED,26.00,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,23.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104635,151889,12832,Swim,2024-01-24,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,22.93,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104727,152026,5907,Leggings,2024-01-01,SHIPPED,10.99,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,9.95,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104861,152224,21836,Pants,2024-01-20,SHIPPED,125.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,114.82,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104861,152225,17598,Fashion Hoodies & Sweatshirts,2024-01-23,SHIPPED,36.74,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,33.79,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104861,152226,22435,Pants,2024-01-22,SHIPPED,160.38,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,147.27,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104861,152227,23653,Outerwear & Coats,2024-01-24,SHIPPED,99.50,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,91.24,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104868,152239,5955,Leggings,2024-01-01,SHIPPED,6.00,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,5.43,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
104901,152285,14224,Accessories,2024-01-18,SHIPPED,16.95,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,15.59,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
105097,152557,3570,Dresses,2024-01-21,COMPLETE,57.99,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,53.27,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
105203,152715,28095,Swim,2024-01-23,COMPLETE,36.99,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,34.02,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
105612,153338,8559,Outerwear & Coats,2024-01-20,SHIPPED,27.95,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,25.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
105758,153560,16857,Tops & Tees,2024-01-28,COMPLETE,69.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,63.47,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
105758,153561,28983,Accessories,2024-01-29,COMPLETE,6.99,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,6.46,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
105758,153562,16433,Tops & Tees,2024-01-31,COMPLETE,45.00,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,41.52,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
105758,153563,20778,Jeans,2024-01-29,COMPLETE,29.99,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,27.71,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
105856,153710,19289,Sweaters,2024-01-30,COMPLETE,148.00,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,136.46,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106006,153935,21926,Pants,2024-01-13,SHIPPED,65.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,59.40,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106079,154038,9521,Sleep & Lounge,2024-01-24,COMPLETE,24.99,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,22.92,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106079,154039,12058,Intimates,2024-01-22,COMPLETE,48.30,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,44.35,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106093,154069,25734,Underwear,2024-01-29,COMPLETE,25.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,23.10,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106124,154110,22210,Pants,2024-01-24,SHIPPED,49.99,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,45.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106131,154120,22361,Pants,2024-01-26,SHIPPED,49.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,45.98,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106131,154121,21168,Jeans,2024-01-26,SHIPPED,34.50,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,31.74,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106170,154177,23111,Shorts,2024-01-30,SHIPPED,52.00,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,47.94,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106237,154281,18224,Active,2024-01-09,COMPLETE,59.99,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,54.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106237,154282,28947,Accessories,2024-01-13,COMPLETE,29.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,27.41,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106246,154295,15119,Maternity,2024-01-29,SHIPPED,78.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,72.07,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106246,154296,9031,Socks & Hosiery,2024-01-30,SHIPPED,4.85,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,4.47,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106272,154328,7885,Blazers & Jackets,2024-01-20,COMPLETE,83.36,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,76.57,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106514,154682,24801,Socks,2024-01-13,SHIPPED,31.19,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,28.50,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106658,154884,3091,Active,2024-01-11,SHIPPED,30.00,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,27.30,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
106658,154885,5678,Pants & Capris,2024-01-10,SHIPPED,108.00,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,98.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
107030,155395,22320,Pants,2024-01-31,SHIPPED,126.63,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,116.85,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
107113,155518,14308,Accessories,2024-01-04,SHIPPED,8.99,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,8.21,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
107180,155607,5369,Pants & Capris,2024-01-21,COMPLETE,33.15,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,30.45,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
