source_row,order_id,order_item_id,product_id,sale_date_utc,order_status,item_status,order_disposition,sale_price,product_category,normalized_order_id,normalized_order_item_id,normalized_product_id,normalized_sale_date_utc,normalized_amount_source_usd,status,reason_code,reason_explanation
1639,97694,141774,21195,2024-01-29,Cancelled,Cancelled,EXCLUE_METIER,60.0,Jeans,97694,141774,21195,2024-01-29,60.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1640,97694,141775,22149,2024-01-29,Cancelled,Cancelled,EXCLUE_METIER,55.0,Pants,97694,141775,22149,2024-01-29,55.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1641,97728,141825,26928,2024-01-27,Cancelled,Cancelled,EXCLUE_METIER,18.5,Sleep & Lounge,97728,141825,26928,2024-01-27,18.50,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1642,97755,141870,26944,2024-01-28,Processing,Processing,A_VERIFIER_ETAT,55.93999862670898,Sleep & Lounge,97755,141870,26944,2024-01-28,55.94,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1643,97943,142128,1988,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,23.6299991607666,Fashion Hoodies & Sweatshirts,97943,142128,1988,2024-01-29,23.63,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1644,97985,142198,1357,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,329.0,Sweaters,97985,142198,1357,2024-01-24,329.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1645,97985,142199,9174,2024-01-20,Processing,Processing,A_VERIFIER_ETAT,9.989999771118164,Socks & Hosiery,97985,142199,9174,2024-01-20,9.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1646,97985,142200,8876,2024-01-20,Processing,Processing,A_VERIFIER_ETAT,6.989999771118164,Socks & Hosiery,97985,142200,8876,2024-01-20,6.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1647,97985,142201,6418,2024-01-22,Processing,Processing,A_VERIFIER_ETAT,19.899999618530277,Shorts,97985,142201,6418,2024-01-22,19.90,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1649,98156,142454,1170,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,24.950000762939453,Sweaters,98156,142454,1170,2024-01-16,24.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1651,98533,143005,26156,2024-01-14,Returned,Returned,EXCLUE_METIER,25.0,Underwear,98533,143005,26156,2024-01-14,25.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1652,98533,143006,25515,2024-01-10,Returned,Returned,EXCLUE_METIER,54.9900016784668,Underwear,98533,143006,25515,2024-01-10,54.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1653,98661,143187,1526,2024-01-07,Returned,Returned,EXCLUE_METIER,53.970001220703125,Fashion Hoodies & Sweatshirts,98661,143187,1526,2024-01-07,53.97,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1656,98754,143317,26581,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,25.0,Sleep & Lounge,98754,143317,26581,2024-01-24,25.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1658,98887,143505,5234,2024-01-02,Cancelled,Cancelled,EXCLUE_METIER,87.0,Pants & Capris,98887,143505,5234,2024-01-02,87.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1663,99346,144165,14920,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,198.0,Maternity,99346,144165,14920,2024-01-13,198.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1665,99483,144352,25571,2024-01-31,Cancelled,Cancelled,EXCLUE_METIER,48.0,Underwear,99483,144352,25571,2024-01-31,48.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1671,99822,144855,20170,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,259.989990234375,Suits & Sport Coats,99822,144855,20170,2024-01-16,259.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1675,99832,144868,23686,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,99.98999786376952,Outerwear & Coats,99832,144868,23686,2024-01-13,99.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1676,99943,145035,14757,2024-01-31,Cancelled,Cancelled,EXCLUE_METIER,48.0,Maternity,99943,145035,14757,2024-01-31,48.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1680,100283,145532,21589,2024-01-12,Processing,Processing,A_VERIFIER_ETAT,51.0,Jeans,100283,145532,21589,2024-01-12,51.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1689,100534,145910,11811,2024-01-24,Cancelled,Cancelled,EXCLUE_METIER,70.0,Intimates,100534,145910,11811,2024-01-24,70.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1690,100547,145931,902,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,99.0,Sweaters,100547,145931,902,2024-01-08,99.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1697,100827,146354,11034,2024-01-08,Cancelled,Cancelled,EXCLUE_METIER,15.0,Intimates,100827,146354,11034,2024-01-08,15.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1698,100887,146446,22779,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,64.94999694824219,Shorts,100887,146446,22779,2024-01-19,64.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1700,101029,146643,17237,2024-01-25,Processing,Processing,A_VERIFIER_ETAT,49.5,Fashion Hoodies & Sweatshirts,101029,146643,17237,2024-01-25,49.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1704,101225,146922,6817,2024-01-13,Returned,Returned,EXCLUE_METIER,19.989999771118164,Shorts,101225,146922,6817,2024-01-13,19.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1705,101246,146952,5292,2024-01-14,Cancelled,Cancelled,EXCLUE_METIER,32.79999923706055,Pants & Capris,101246,146952,5292,2024-01-14,32.80,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1707,101524,147367,25901,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,24.5,Underwear,101524,147367,25901,2024-01-05,24.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1719,102248,148414,16055,2024-01-09,Returned,Returned,EXCLUE_METIER,128.0,Tops & Tees,102248,148414,16055,2024-01-09,128.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1721,102378,148605,6251,2024-01-17,Processing,Processing,A_VERIFIER_ETAT,94.52999877929688,Leggings,102378,148605,6251,2024-01-17,94.53,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1722,102378,148606,4853,2024-01-20,Processing,Processing,A_VERIFIER_ETAT,84.97000122070312,Jeans,102378,148606,4853,2024-01-20,84.97,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1725,102725,149120,22877,2024-01-01,Processing,Processing,A_VERIFIER_ETAT,59.5,Shorts,102725,149120,22877,2024-01-01,59.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1726,102728,149123,6509,2024-01-13,Returned,Returned,EXCLUE_METIER,10.0,Shorts,102728,149123,6509,2024-01-13,10.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1728,102886,149365,22632,2024-01-06,Processing,Processing,A_VERIFIER_ETAT,15.859999656677246,Pants,102886,149365,22632,2024-01-06,15.86,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1729,102886,149366,21086,2024-01-02,Processing,Processing,A_VERIFIER_ETAT,79.5,Jeans,102886,149366,21086,2024-01-02,79.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1730,102886,149367,18801,2024-01-06,Processing,Processing,A_VERIFIER_ETAT,115.98999786376952,Sweaters,102886,149367,18801,2024-01-06,115.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1734,102959,149470,3417,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,10.909999847412108,Dresses,102959,149470,3417,2024-01-27,10.91,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1735,102969,149483,26694,2024-01-07,Processing,Processing,A_VERIFIER_ETAT,26.0,Sleep & Lounge,102969,149483,26694,2024-01-07,26.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1740,103002,149531,15284,2024-01-21,Returned,Returned,EXCLUE_METIER,50.0,Plus,103002,149531,15284,2024-01-21,50.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1744,103606,150388,23019,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,68.0,Shorts,103606,150388,23019,2024-01-05,68.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1745,103794,150663,233,2024-01-05,Returned,Returned,EXCLUE_METIER,27.950000762939453,Tops & Tees,103794,150663,233,2024-01-05,27.95,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1746,103794,150664,11153,2024-01-04,Returned,Returned,EXCLUE_METIER,28.0,Intimates,103794,150664,11153,2024-01-04,28.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1747,103844,150747,27851,2024-01-18,Processing,Processing,A_VERIFIER_ETAT,69.5,Swim,103844,150747,27851,2024-01-18,69.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1748,103844,150748,22278,2024-01-18,Processing,Processing,A_VERIFIER_ETAT,117.98999786376952,Pants,103844,150748,22278,2024-01-18,117.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1749,103868,150781,25650,2024-01-18,Cancelled,Cancelled,EXCLUE_METIER,25.0,Underwear,103868,150781,25650,2024-01-18,25.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1750,104183,151244,16008,2024-01-12,Returned,Returned,EXCLUE_METIER,178.0,Tops & Tees,104183,151244,16008,2024-01-12,178.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1758,104683,151964,21228,2024-01-01,Processing,Processing,A_VERIFIER_ETAT,98.0,Jeans,104683,151964,21228,2024-01-01,98.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1759,104683,151965,26724,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,52.5,Sleep & Lounge,104683,151965,26724,2024-01-04,52.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1760,104721,152017,1542,2024-01-04,Returned,Returned,EXCLUE_METIER,56.91999816894531,Fashion Hoodies & Sweatshirts,104721,152017,1542,2024-01-04,56.92,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1761,104721,152018,9841,2024-01-06,Returned,Returned,EXCLUE_METIER,16.989999771118164,Sleep & Lounge,104721,152018,9841,2024-01-06,16.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1763,104738,152039,22124,2024-01-12,Returned,Returned,EXCLUE_METIER,44.900001525878906,Pants,104738,152039,22124,2024-01-12,44.90,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1764,104738,152040,26841,2024-01-13,Returned,Returned,EXCLUE_METIER,25.0,Sleep & Lounge,104738,152040,26841,2024-01-13,25.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1773,105313,152878,15003,2024-01-18,Processing,Processing,A_VERIFIER_ETAT,13.949999809265137,Maternity,105313,152878,15003,2024-01-18,13.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1774,105332,152913,18465,2024-01-20,Processing,Processing,A_VERIFIER_ETAT,60.0,Active,105332,152913,18465,2024-01-20,60.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1776,105644,153387,6446,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,6.980000019073486,Shorts,105644,153387,6446,2024-01-04,6.98,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1777,105680,153445,19193,2024-01-13,Processing,Processing,A_VERIFIER_ETAT,100.0,Sweaters,105680,153445,19193,2024-01-13,100.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1782,105803,153626,8798,2024-01-15,Returned,Returned,EXCLUE_METIER,110.0,Outerwear & Coats,105803,153626,8798,2024-01-15,110.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1783,105803,153627,4525,2024-01-17,Returned,Returned,EXCLUE_METIER,36.9900016784668,Jeans,105803,153627,4525,2024-01-17,36.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1784,105803,153628,7109,2024-01-18,Returned,Returned,EXCLUE_METIER,34.9900016784668,Skirts,105803,153628,7109,2024-01-18,34.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1786,105927,153824,23725,2024-01-01,Returned,Returned,EXCLUE_METIER,80.98999786376953,Outerwear & Coats,105927,153824,23725,2024-01-01,80.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1788,106011,153942,18806,2024-01-24,Returned,Returned,EXCLUE_METIER,65.0,Sweaters,106011,153942,18806,2024-01-24,65.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1789,106011,153943,26885,2024-01-24,Returned,Returned,EXCLUE_METIER,19.989999771118164,Sleep & Lounge,106011,153943,26885,2024-01-24,19.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1790,106011,153944,28902,2024-01-21,Returned,Returned,EXCLUE_METIER,31.950000762939453,Accessories,106011,153944,28902,2024-01-21,31.95,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1791,106011,153945,22022,2024-01-21,Returned,Returned,EXCLUE_METIER,29.950000762939453,Pants,106011,153945,22022,2024-01-21,29.95,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1801,106240,154288,26901,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,399.9500122070313,Sleep & Lounge,106240,154288,26901,2024-01-08,399.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1802,106240,154289,28305,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,75.11000061035155,Accessories,106240,154289,28305,2024-01-08,75.11,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1805,106263,154318,20303,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,149.99000549316406,Suits & Sport Coats,106263,154318,20303,2024-01-04,149.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1807,106366,154466,3542,2024-01-17,Processing,Processing,A_VERIFIER_ETAT,10.619999885559082,Dresses,106366,154466,3542,2024-01-17,10.62,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1808,106380,154484,15025,2024-01-19,Cancelled,Cancelled,EXCLUE_METIER,54.0,Maternity,106380,154484,15025,2024-01-19,54.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1809,106380,154485,12475,2024-01-19,Cancelled,Cancelled,EXCLUE_METIER,40.9900016784668,Intimates,106380,154485,12475,2024-01-19,40.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1811,106556,154737,25743,2024-01-31,Processing,Processing,A_VERIFIER_ETAT,39.9900016784668,Underwear,106556,154737,25743,2024-01-31,39.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1814,106662,154890,26375,2024-01-16,Cancelled,Cancelled,EXCLUE_METIER,28.0,Underwear,106662,154890,26375,2024-01-16,28.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1815,106662,154891,18403,2024-01-17,Cancelled,Cancelled,EXCLUE_METIER,62.0,Active,106662,154891,18403,2024-01-17,62.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1816,106759,155022,14303,2024-01-29,Returned,Returned,EXCLUE_METIER,19.989999771118164,Accessories,106759,155022,14303,2024-01-29,19.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1817,106759,155023,12365,2024-01-29,Returned,Returned,EXCLUE_METIER,41.950000762939446,Intimates,106759,155023,12365,2024-01-29,41.95,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1818,106908,155232,2787,2024-01-04,Cancelled,Cancelled,EXCLUE_METIER,40.0,Active,106908,155232,2787,2024-01-04,40.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1819,107004,155362,9624,2024-01-06,Returned,Returned,EXCLUE_METIER,79.98999786376953,Sleep & Lounge,107004,155362,9624,2024-01-06,79.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1820,107027,155392,19644,2024-01-05,Returned,Returned,EXCLUE_METIER,33.9900016784668,Sweaters,107027,155392,19644,2024-01-05,33.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1827,107237,155683,4938,2024-01-21,Cancelled,Cancelled,EXCLUE_METIER,82.0,Jeans,107237,155683,4938,2024-01-21,82.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1829,107534,156105,21837,2024-01-14,Cancelled,Cancelled,EXCLUE_METIER,44.9900016784668,Pants,107534,156105,21837,2024-01-14,44.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1832,107847,156544,13072,2024-01-08,Cancelled,Cancelled,EXCLUE_METIER,39.950000762939446,Swim,107847,156544,13072,2024-01-08,39.95,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1833,107857,156556,11044,2024-01-04,Cancelled,Cancelled,EXCLUE_METIER,10.0,Intimates,107857,156556,11044,2024-01-04,10.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1847,108261,157153,16639,2024-01-08,Returned,Returned,EXCLUE_METIER,55.0,Tops & Tees,108261,157153,16639,2024-01-08,55.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1848,108371,157319,18941,2024-01-09,Returned,Returned,EXCLUE_METIER,29.989999771118164,Sweaters,108371,157319,18941,2024-01-09,29.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1849,108371,157320,22144,2024-01-06,Returned,Returned,EXCLUE_METIER,61.9900016784668,Pants,108371,157320,22144,2024-01-06,61.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1850,108371,157321,28792,2024-01-05,Returned,Returned,EXCLUE_METIER,18.989999771118164,Accessories,108371,157321,28792,2024-01-05,18.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1851,108371,157322,24170,2024-01-09,Returned,Returned,EXCLUE_METIER,379.0,Outerwear & Coats,108371,157322,24170,2024-01-09,379.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1852,108377,157330,3384,2024-01-25,Processing,Processing,A_VERIFIER_ETAT,148.0,Dresses,108377,157330,3384,2024-01-25,148.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1854,108652,157736,15600,2024-01-26,Processing,Processing,A_VERIFIER_ETAT,6.949999809265137,Plus,108652,157736,15600,2024-01-26,6.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1856,108763,157883,22426,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,65.0,Pants,108763,157883,22426,2024-01-05,65.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1857,108763,157884,20952,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,242.0,Jeans,108763,157884,20952,2024-01-05,242.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1861,109086,158339,12628,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,4.099999904632568,Intimates,109086,158339,12628,2024-01-27,4.10,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1862,109086,158340,9179,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,12.989999771118164,Socks & Hosiery,109086,158340,9179,2024-01-29,12.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1863,109086,158341,10953,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,10.5,Intimates,109086,158341,10953,2024-01-29,10.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1868,109304,158679,24693,2024-01-03,Processing,Processing,A_VERIFIER_ETAT,9.989999771118164,Socks,109304,158679,24693,2024-01-03,9.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1871,109566,159062,711,2024-01-28,Processing,Processing,A_VERIFIER_ETAT,64.0,Tops & Tees,109566,159062,711,2024-01-28,64.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1874,109899,159541,18002,2024-01-26,Cancelled,Cancelled,EXCLUE_METIER,60.0,Fashion Hoodies & Sweatshirts,109899,159541,18002,2024-01-26,60.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1882,110246,160035,8957,2024-01-14,Returned,Returned,EXCLUE_METIER,15.239999771118164,Socks & Hosiery,110246,160035,8957,2024-01-14,15.24,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1887,110505,160410,19724,2024-01-31,Returned,Returned,EXCLUE_METIER,49.4900016784668,Sweaters,110505,160410,19724,2024-01-31,49.49,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
1889,110814,160864,27325,2024-01-01,Processing,Processing,A_VERIFIER_ETAT,69.94999694824219,Sleep & Lounge,110814,160864,27325,2024-01-01,69.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1890,110814,160865,22194,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,64.98999786376953,Pants,110814,160865,22194,2024-01-04,64.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1891,111167,161371,19535,2024-01-15,Cancelled,Cancelled,EXCLUE_METIER,78.75,Sweaters,111167,161371,19535,2024-01-15,78.75,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1894,111300,161561,27199,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,62.5099983215332,Sleep & Lounge,111300,161561,27199,2024-01-21,62.51,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1895,111300,161562,16303,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,25.0,Tops & Tees,111300,161562,16303,2024-01-21,25.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1897,111399,161704,5024,2024-01-25,Processing,Processing,A_VERIFIER_ETAT,27.899999618530277,Jeans,111399,161704,5024,2024-01-25,27.90,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1898,111445,161773,24588,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,18.299999237060547,Socks,111445,161773,24588,2024-01-21,18.30,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
1902,111822,162286,16027,2024-01-19,Cancelled,Cancelled,EXCLUE_METIER,130.0,Tops & Tees,111822,162286,16027,2024-01-19,130.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
1904,111859,162344,22995,2024-01-12,Returned,Returned,EXCLUE_METIER,65.0,Shorts,111859,162344,22995,2024-01-12,65.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
